League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
AUSTRALIA 1,2026-02-27,05:35:00,19,Melbourne Victory FC,Adelaide United,2.0,2.5,4.33,1.65,4.33,4.5,1.22,3.8,2.0,1.73,4.0,1.2,1.01,20.0,1.1,5.75,1.4,2.7,1.48,2.56,1.22,0.0,2.15,1.75,1.25,1.9,1.27,3.17,1.31,8.2,4.55,1.1,5.0,1.27,3.24,1.45,2.45,1.8,1.94,2.22,1.6
BULGARIA 1,2026-02-27,07:45:00,23,Arda,Spartak Varna,1.95,2.25,7.5,1.38,4.0,7.39,1.38,2.8,2.99,1.38,8.0,1.08,1.01,9.0,1.36,3.2,2.09,1.73,2.3,1.57,1.22,0.0,2.75,1.18,0.91,1.69,0.89,2.58,1.16,10.0,6.4,1.39,2.66,1.7,2.03,2.17,1.6,2.9,1.33,4.14,1.15
TURKEY 2,2026-02-27,10:00:00,28,Erokspor,Boluspor,2.1,2.4,4.75,1.56,4.06,4.82,1.28,3.15,2.36,1.49,5.45,1.08,1.03,12.9,1.17,4.2,1.62,2.2,1.65,2.1,1.17,0.0,2.16,2.15,1.21,1.48,1.55,3.03,1.28,9.75,6.13,1.37,2.73,1.69,2.04,2.52,1.63,2.82,1.34,4.0,1.16
BULGARIA 1,2026-02-27,10:15:00,23,Montana,Botev Plovdiv,3.8,2.0,3.0,3.45,3.0,2.17,1.5,2.4,3.25,1.3,8.5,1.04,1.07,7.0,1.43,2.62,2.25,1.57,1.95,1.69,1.28,0.0,1.3,0.9,1.18,1.23,1.21,2.44,1.94,6.45,1.6,1.42,2.58,1.79,1.95,2.07,1.65,2.7,1.3,3.55,1.13
CROATIA 2,2026-02-27,11:00:00,20,Sesvete,Karlovac 1919,3.1,1.91,3.8,2.1,2.85,3.41,1.59,2.18,3.82,1.19,10.5,1.01,1.06,6.0,1.53,2.31,2.62,1.38,2.16,1.59,1.33,0.0,1.51,1.38,0.89,1.4,1.16,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CROATIA 2,2026-02-27,11:00:00,20,Dubrava Zagreb,Cibalia,4.5,1.95,2.65,3.6,3.3,2.03,1.44,2.47,2.9,1.29,8.0,1.06,1.04,8.1,1.33,2.81,2.13,1.62,1.87,1.77,1.27,0.0,1.22,1.78,1.56,1.53,1.36,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 2,2026-02-27,11:00:00,25,Trajal Krusevac,OFK Vršac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.92,1.21,1.2,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROMANIA 1,2026-02-27,12:00:00,29,Hermannstadt,Botoşani,3.95,1.93,3.03,2.9,3.24,2.39,1.42,2.62,3.0,1.33,7.5,1.06,1.08,7.0,1.36,2.85,2.2,1.67,1.8,1.82,1.35,0.0,1.4,0.5,1.14,1.41,1.39,2.8,2.3,7.0,1.99,1.34,2.82,1.65,2.09,2.07,1.67,2.72,1.37,3.82,1.18
BULGARIA 1,2026-02-27,12:45:00,23,Slavia Sofia,CSKA 1948 Sofia,4.33,2.05,2.6,4.0,3.4,1.75,1.38,2.77,2.75,1.36,7.0,1.07,1.06,9.0,1.3,3.3,2.0,1.8,1.85,1.87,1.33,0.0,1.25,1.73,1.7,1.51,1.41,2.92,2.85,7.18,1.68,1.35,2.79,1.55,2.07,2.47,1.65,2.75,1.36,3.88,1.17
CZECH 2,2026-02-27,13:00:00,17,Vysočina Jihlava,Líšeň,4.11,2.15,2.7,3.06,3.0,2.15,1.39,2.6,2.88,1.33,7.3,1.03,1.06,8.3,1.28,3.05,1.98,1.72,1.75,1.95,1.33,0.0,1.33,1.0,1.86,1.39,1.67,3.06,2.08,7.07,2.18,1.26,3.21,1.53,2.31,2.16,1.81,2.41,1.48,3.27,1.25
TURKEY 2,2026-02-27,14:00:00,28,İstanbulspor,76 Iğdır Belediyespor,3.14,2.4,2.5,3.06,3.8,2.01,1.22,3.5,2.24,1.59,5.0,1.11,1.03,17.0,1.11,4.8,1.5,2.38,1.44,2.45,1.25,0.0,1.33,1.46,1.31,1.41,1.17,2.58,2.74,7.37,1.61,1.34,2.76,1.68,2.06,2.11,1.64,2.78,1.35,3.94,1.16
CZECH 1,2026-02-27,14:00:00,24,Dukla Praha,Slavia Praha,12.0,2.63,1.59,15.0,6.6,1.2,1.29,3.22,2.45,1.49,5.5,1.08,1.03,15.0,1.2,4.4,1.63,2.15,2.3,1.57,4.25,0.0,1.03,1.0,2.09,1.13,1.83,2.96,7.8,13.2,1.1,1.16,4.1,1.34,2.83,1.62,2.13,2.0,1.67,2.59,1.39
TURKEY 1,2026-02-27,14:00:00,24,İstanbul Başakşehir,Konyaspor,2.25,2.3,4.5,1.71,3.77,4.45,1.29,3.0,2.3,1.55,5.25,1.12,1.01,11.0,1.22,4.0,1.77,2.07,1.58,2.18,1.29,0.0,2.0,1.27,0.82,1.4,1.37,2.77,1.51,8.7,3.05,1.28,3.08,1.56,2.34,1.88,1.8,2.5,1.43,3.34,1.3
TURKEY 1,2026-02-27,14:00:00,24,Trabzonspor,Fatih Karagümrük,1.9,2.35,6.0,1.39,4.42,7.52,1.25,3.6,2.1,1.65,4.5,1.17,1.04,11.0,1.15,4.75,1.77,2.4,1.99,2.0,1.17,0.0,3.1,2.0,0.36,1.98,1.2,3.18,1.28,9.0,4.45,1.26,3.4,1.48,2.36,1.85,1.83,2.39,1.47,2.8,1.26
POLAND 1,2026-02-27,14:00:00,23,Cracovia Kraków,Piast Gliwice,2.9,2.0,3.75,2.25,3.0,3.25,1.52,2.45,3.0,1.33,9.4,1.0,1.08,7.0,1.42,2.7,2.42,1.57,1.91,1.8,1.4,0.0,1.55,1.5,1.18,1.37,1.62,2.99,1.94,6.35,2.28,1.27,3.2,1.47,2.39,1.83,1.85,2.39,1.56,3.0,1.3
CROATIA 1,2026-02-27,14:00:00,24,Slaven Koprivnica,Istra 1961,2.6,2.1,4.24,2.12,3.2,3.2,1.4,2.85,2.9,1.35,7.2,1.03,1.06,8.5,1.3,3.1,2.04,1.75,1.83,1.85,1.33,0.0,1.7,1.82,1.17,1.71,1.21,2.92,1.68,7.9,2.57,1.43,2.58,1.78,1.93,2.24,1.57,2.97,1.3,4.43,1.12
AUSTRIA 2,2026-02-27,14:00:00,19,Liefering,First Vienna,2.4,2.25,3.9,1.94,3.5,3.55,1.35,2.9,2.62,1.42,6.0,1.06,1.05,10.0,1.25,3.6,1.81,1.95,1.65,2.1,1.29,0.0,1.78,1.88,1.5,1.75,1.32,3.07,1.63,7.46,2.67,1.28,3.12,1.55,2.36,2.21,1.78,2.47,1.46,3.37,1.24
AUSTRIA 2,2026-02-27,14:00:00,19,Schwarz-Weiß Bregenz,Austria Klagenfurt,2.2,2.3,4.5,1.7,3.6,3.9,1.3,3.16,2.56,1.44,6.2,1.06,1.04,12.0,1.22,3.8,1.72,2.0,1.67,2.05,1.25,0.0,2.04,1.22,1.56,1.13,1.07,2.2,2.4,6.2,1.94,1.31,2.95,1.61,2.16,2.33,1.72,2.6,1.41,3.61,1.2
AUSTRIA 2,2026-02-27,14:00:00,19,WSPG Wels,Admira,4.4,2.15,2.4,0.0,0.0,0.0,1.42,2.8,2.99,1.4,7.9,1.02,1.06,8.7,1.28,3.1,2.05,1.7,1.85,1.85,1.3,0.0,1.2,1.11,1.78,1.24,1.56,2.8,3.2,7.29,1.62,1.43,2.53,1.76,1.92,2.76,1.55,3.06,1.29,4.46,1.12
POLAND 2,2026-02-27,14:00:00,23,Pogoń Siedlce,Górnik Łęczna,2.75,2.15,3.4,2.27,3.3,3.0,1.38,2.91,2.77,1.36,7.0,1.06,1.0,9.3,1.3,3.3,1.95,1.75,1.73,1.98,1.33,0.0,1.57,1.2,0.5,1.43,1.54,2.97,2.25,7.5,1.98,1.09,5.02,1.25,3.28,1.62,2.41,1.81,1.9,2.27,1.55
AUSTRIA 2,2026-02-27,14:00:00,19,Austria Wien II,Rapid Wien II,0.0,0.0,0.0,1.92,3.67,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.1,0.0,0.0,0.0,0.0,0.0,1.25,0.88,1.04,1.21,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZECH 2,2026-02-27,14:15:00,17,Ústí nad Labem,Hanácká,2.2,2.38,4.2,1.75,3.5,4.15,1.3,3.04,2.4,1.5,5.7,1.08,1.04,12.0,1.2,4.0,1.67,2.05,1.65,2.1,1.29,0.0,1.95,2.14,0.38,1.58,1.24,2.82,1.9,7.7,2.39,1.05,5.97,1.18,3.78,1.48,2.67,1.68,2.06,2.06,1.68
