Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
0UNQVvaK,SLOVAKIA 2,ROUND 1,2025-07-25,12:00,Puchov,Slovan Bratislava B,2.25,2.27,4.2,1.28,3.24,2.2,1.58,4.79,1.13,1.75,3.75,3.95,1.01,15.0,1.13,4.5,1.51,2.32,2.28,1.48,3.9,1.17,1.57,2.1,1.22,1.23,2.02,13.5,13.0,22.0,55.0,8.25,7.1,12.5,30.0,9.0,7.7,12.5,32.0,14.0,12.0,19.0,45.0,300.0
hS25Odif,SLOVAKIA 2,ROUND 1,2025-07-25,12:00,Banska Bystrica,Slavia TU Kosice,1.82,2.55,5.6,1.2,3.89,2.04,1.67,3.9,1.2,1.39,4.65,6.5,0.0,0.0,1.08,5.3,1.38,2.72,1.98,1.64,3.25,1.24,1.53,2.18,1.1,1.16,2.9,20.0,25.0,50.0,120.0,10.25,9.5,19.0,50.0,8.5,8.0,14.0,40.0,10.25,9.5,16.5,40.0,200.0
tnW394qe,FINLAND 2,-,2025-07-25,12:30,PK-35,JIPPO,2.92,2.15,3.2,1.33,2.95,2.58,1.42,6.75,1.06,2.35,3.45,2.67,1.01,11.0,1.22,3.67,1.79,1.87,2.95,1.33,5.81,1.09,1.62,2.02,1.45,1.27,1.57,11.5,9.0,13.0,27.0,8.5,6.4,9.25,19.5,11.5,8.75,12.0,26.0,22.0,17.0,24.0,50.0,300.0
xEPC7rE7,FINLAND 2,-,2025-07-25,12:30,JaPS,Lahti,5.4,2.5,1.87,1.22,3.67,2.06,1.65,4.41,1.16,5.9,4.65,1.42,1.01,17.0,1.11,5.33,1.47,2.43,2.17,1.59,3.67,1.22,1.65,2.0,2.77,1.16,1.12,17.5,8.75,7.7,9.75,19.5,9.0,7.9,10.0,37.0,17.5,15.0,19.0,100.0,50.0,40.0,50.0,300.0
U7CbVo6E,FINLAND 2,-,2025-07-25,12:30,Ekenas,TPS,2.47,2.47,3.2,1.2,3.92,2.06,1.65,4.41,1.16,2.05,3.9,2.92,1.01,18.0,1.09,5.81,1.42,2.58,1.97,1.71,3.32,1.27,1.39,2.57,1.34,1.23,1.75,20.0,15.5,19.5,35.0,12.5,8.25,10.5,19.0,13.0,8.75,10.5,19.5,19.5,13.0,16.5,29.0,120.0
UJ2fgij5,FINLAND 1,-,2025-07-25,13:00,Jaro,VPS,3.75,2.25,2.75,1.29,3.15,2.58,1.42,6.75,1.06,3.2,3.3,2.1,1.01,11.0,1.22,3.67,1.79,1.87,2.95,1.33,5.81,1.09,1.67,2.1,1.7,1.33,1.36,12.0,9.0,11.0,21.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
MPypIXyK,POLAND 2,ROUND 2,2025-07-25,13:00,Pruszkow,Stal Mielec,2.88,2.2,3.5,1.33,2.95,2.58,1.42,6.75,1.06,2.25,3.4,2.88,1.01,11.0,1.23,3.7,1.82,1.92,3.15,1.31,5.86,1.1,1.67,2.1,1.4,1.3,1.62,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,11.0,9.5,13.0,29.0,21.0,17.0,26.0,41.0,201.0
On9f9evn,FINLAND 2,-,2025-07-25,13:00,Tampere Utd,Rovaniemi,2.38,2.6,3.75,1.2,3.92,1.97,1.71,4.23,1.17,1.8,3.8,3.4,1.02,21.0,1.09,5.81,1.41,2.62,1.97,1.71,3.32,1.27,1.44,2.63,1.29,1.22,1.83,21.0,19.0,23.0,41.0,13.0,8.5,13.0,23.0,13.0,9.0,12.0,23.0,19.0,13.0,17.0,29.0,81.0
C8uxiEOH,FINLAND 2,-,2025-07-25,13:00,Jazz Pori,Mikkeli,2.5,2.5,3.75,1.22,3.67,2.17,1.59,4.84,1.13,1.9,3.6,3.4,1.01,17.0,1.11,5.33,1.5,2.35,2.17,1.59,3.67,1.22,1.5,2.5,1.29,1.25,1.8,19.0,17.0,21.0,41.0,11.0,7.5,13.0,23.0,12.0,9.0,11.0,26.0,19.0,13.0,19.0,34.0,101.0
KYrpkhgU,FINLAND 2,-,2025-07-25,13:00,Atlantis,KuPS Akatemia,2.25,2.5,4.33,1.22,3.67,2.17,1.59,4.84,1.13,1.7,4.2,3.5,1.01,17.0,1.11,5.33,1.47,2.43,2.22,1.56,3.67,1.22,1.53,2.38,1.25,1.2,2.0,21.0,15.0,23.0,41.0,10.0,9.0,13.0,26.0,11.0,8.5,13.0,26.0,15.0,13.0,19.0,41.0,126.0
dnYEsF9j,ESTONIA 1,ROUND 19,2025-07-25,13:00,Parnu JK Vaprus,Harju JK Laagri,2.22,2.22,4.35,1.28,3.23,2.2,1.58,4.85,1.13,1.7,3.6,4.05,1.02,13.0,1.12,4.6,1.49,2.28,2.25,1.5,3.9,1.17,1.63,2.15,1.2,1.24,2.07,13.0,10.75,18.0,45.0,7.1,5.9,10.25,24.0,7.6,6.4,9.75,24.0,11.0,9.25,14.0,30.0,150.0
xYq6XTme,CZECH 2,ROUND 2,2025-07-25,13:00,Usti nad Labem,Vlasim,2.4,2.3,4.0,1.27,3.32,2.43,1.47,5.81,1.09,1.83,3.7,3.3,1.01,11.0,1.2,3.92,1.66,2.05,2.72,1.38,4.84,1.13,1.67,2.1,1.3,1.25,1.8,15.0,12.0,21.0,41.0,8.5,7.5,12.0,26.0,10.0,8.5,15.0,29.0,17.0,15.0,23.0,41.0,151.0
U78TJWRb,POLAND 1,ROUND 2,2025-07-25,13:00,Cracovia,Termalica B-B.,2.5,2.3,4.0,1.31,3.15,2.57,1.44,6.34,1.08,1.9,3.6,3.8,1.01,13.0,1.22,3.99,1.79,1.99,2.98,1.36,5.43,1.13,1.67,2.1,1.25,1.29,1.91,13.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
Yw2vJUY1,CZECH 2,ROUND 2,2025-07-25,13:00,Jihlava,Taborsko,3.4,2.1,3.25,1.42,2.58,3.15,1.29,8.62,1.03,2.63,3.0,2.5,1.03,8.62,1.29,3.15,2.05,1.66,3.67,1.22,7.7,1.04,1.83,1.83,1.44,1.33,1.4,8.5,8.0,13.0,26.0,8.0,6.0,10.0,23.0,13.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,251.0
QXlQtYQ8,CZECH 2,ROUND 2,2025-07-25,13:00,Brno,Sparta Prague B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pETjSYBF,CZECH 2,ROUND 2,2025-07-25,13:00,Prostejov,Chrudim,2.75,2.2,3.75,1.38,2.72,2.72,1.38,7.7,1.04,2.1,3.3,3.1,1.01,9.56,1.27,3.32,1.87,1.79,3.32,1.27,6.75,1.06,1.8,1.91,1.33,1.3,1.62,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
Yg4qJ1FE,SLOVAKIA 2,ROUND 1,2025-07-25,13:00,Pohronie,Malzenice,2.62,2.25,3.4,1.31,3.08,2.2,1.44,5.09,1.12,2.1,3.6,3.0,1.02,13.0,1.2,4.5,1.68,2.02,2.7,1.44,5.0,1.17,1.57,2.12,1.37,1.25,1.7,12.5,10.75,16.0,35.0,8.75,6.8,10.0,21.0,10.5,8.25,12.0,25.0,18.5,14.5,21.0,45.0,250.0
QHYoSuQE,DENMARK 2,ROUND 2,2025-07-25,13:30,Koge,Aarhus Fremad,3.2,2.25,3.1,1.29,3.15,2.57,1.44,6.28,1.07,2.55,3.5,2.5,1.03,12.0,1.26,3.77,1.81,2.0,3.02,1.37,5.48,1.14,1.62,2.2,1.5,1.29,1.5,12.0,10.0,13.0,23.0,10.0,7.0,10.0,19.0,13.0,10.0,13.0,26.0,26.0,21.0,26.0,41.0,151.0
lOk7U9w8,ROMANIA 1,ROUND 3,2025-07-25,13:45,Metaloglobus Bucharest,Petrolul,5.5,2.1,2.38,1.44,2.57,3.32,1.27,9.56,1.01,4.75,3.3,1.7,1.07,7.92,1.42,2.8,2.27,1.64,4.35,1.2,9.83,1.04,2.2,1.62,2.0,1.3,1.17,8.0,5.5,7.0,13.0,11.0,7.0,9.0,17.0,23.0,17.0,19.0,34.0,51.0,41.0,51.0,67.0,1250.0
2L69qhuP,DENMARK 1,ROUND 2,2025-07-25,14:00,Aarhus,Randers FC,2.63,2.2,4.0,1.35,2.95,2.73,1.4,6.81,1.07,2.05,3.5,3.5,1.01,11.0,1.27,3.45,1.9,1.8,3.15,1.31,6.34,1.08,1.75,2.0,1.29,1.29,1.73,11.0,11.0,19.0,41.0,8.0,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,201.0
pKlmQJfR,DENMARK 2,ROUND 2,2025-07-25,14:00,Horsens,Kolding IF,3.0,2.2,3.5,1.4,2.73,2.95,1.33,7.7,1.04,2.35,3.25,2.9,1.04,9.3,1.29,3.38,1.99,1.79,3.38,1.29,6.88,1.08,1.73,2.0,1.4,1.33,1.57,9.5,9.5,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,23.0,19.0,29.0,51.0,201.0
G2uJKcIl,DENMARK 2,ROUND 2,2025-07-25,14:00,Lyngby,B.93,2.2,2.38,5.5,1.29,3.15,2.57,1.44,6.28,1.07,1.62,3.9,5.25,1.02,12.0,1.22,3.99,1.75,2.04,2.82,1.41,5.43,1.13,1.8,1.91,1.17,1.25,2.25,12.0,15.0,29.0,51.0,7.5,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,13.0,23.0,51.0,201.0
IqFoXrO7,NORWAY 1,ROUND 15,2025-07-25,14:00,Fredrikstad,Stromsgodset,2.1,2.5,5.0,1.27,3.45,2.25,1.57,5.38,1.12,1.62,4.2,4.75,1.01,15.0,1.18,4.49,1.6,2.3,2.47,1.5,4.31,1.19,1.67,2.1,1.18,1.22,2.25,17.0,17.0,26.0,51.0,9.0,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,12.0,21.0,41.0,151.0
l8L728nT,SWITZERLAND 2,ROUND 1,2025-07-25,14:30,Xamax,Stade Nyonnais,2.4,2.3,3.9,1.22,3.67,2.17,1.59,4.46,1.16,1.87,3.7,3.65,1.01,13.0,1.17,4.5,1.52,2.35,2.25,1.59,3.96,1.21,1.5,2.42,1.28,1.25,1.93,9.0,16.0,25.0,55.0,10.5,7.7,12.5,28.0,11.25,8.25,11.5,26.0,17.5,13.0,18.0,37.0,200.0
lbAlfXSG,BULGARIA 1,ROUND 2,2025-07-25,14:30,Botev Vratsa,Ludogorets,8.0,2.3,1.91,1.38,2.72,2.72,1.38,7.7,1.04,8.5,4.1,1.42,1.01,11.0,1.25,3.41,1.87,1.79,3.32,1.27,6.28,1.07,2.2,1.62,2.75,1.22,1.08,9.5,6.0,6.0,9.0,17.0,8.0,9.0,13.0,41.0,26.0,23.0,34.0,101.0,67.0,67.0,81.0,351.0
6P1vcnAj,SWITZERLAND 2,ROUND 1,2025-07-25,14:30,Rapperswil-Jona,Etoile-Carouge,3.5,2.15,2.77,1.27,3.32,2.32,1.51,5.4,1.11,3.0,3.25,2.27,1.03,8.94,1.18,4.27,1.64,2.16,2.47,1.48,4.27,1.18,1.5,2.42,1.62,1.31,1.39,8.25,10.5,14.0,25.0,12.0,6.6,8.75,16.0,18.5,10.5,10.5,19.5,40.0,23.0,24.0,35.0,200.0
0dMLjHSI,ICELAND 2,ROUND 14,2025-07-25,15:00,Keflavik,Thor Akureyri,2.45,2.42,3.3,1.2,4.0,1.98,1.71,4.4,1.17,1.98,3.85,3.05,1.01,20.0,1.11,5.4,1.42,2.58,2.0,1.7,3.25,1.29,1.35,2.7,1.32,1.23,1.78,22.0,17.0,22.0,40.0,13.0,8.5,11.0,20.0,13.5,8.75,10.25,19.0,19.5,13.0,15.5,26.0,110.0
CYhjE3Jl,POLAND 2,ROUND 2,2025-07-25,15:30,S. Rzeszow,Slask Wroclaw,4.0,2.38,2.5,1.27,3.32,2.43,1.47,5.81,1.09,3.3,3.7,1.95,1.02,13.0,1.18,4.27,1.69,2.08,2.57,1.44,4.89,1.14,1.62,2.2,1.8,1.29,1.33,13.0,9.0,11.0,17.0,12.0,7.5,9.0,15.0,19.0,12.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
G4rf5XC5,POLAND 1,ROUND 2,2025-07-25,15:30,Arka Gdynia,Radomiak Radom,3.1,2.2,3.25,1.4,2.73,2.73,1.4,7.77,1.05,2.5,3.4,2.7,1.02,11.0,1.28,3.48,1.93,1.84,3.38,1.29,6.4,1.09,1.75,2.0,1.44,1.3,1.5,11.0,9.0,13.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,13.0,29.0,23.0,21.0,29.0,41.0,201.0
ENWZDghn,SWITZERLAND 1,ROUND 1,2025-07-25,15:30,Zurich,Sion,2.3,2.3,4.5,1.31,3.15,2.57,1.44,6.34,1.08,1.75,3.75,4.2,1.01,13.0,1.24,3.82,1.77,2.02,2.85,1.39,5.12,1.14,1.73,2.0,1.22,1.25,2.0,13.0,13.0,23.0,41.0,8.0,7.5,15.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,41.0,201.0
0AHLuyqR,BELGIUM 1,ROUND 1,2025-07-25,15:45,Antwerp,Royale Union SG,3.75,2.3,2.63,1.33,3.05,2.55,1.45,6.05,1.09,3.4,3.4,2.0,1.01,11.0,1.22,3.88,1.71,2.01,2.73,1.4,5.07,1.13,1.67,2.1,1.8,1.3,1.3,12.0,9.0,11.0,19.0,12.0,6.5,9.0,15.0,19.0,12.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
f3Xfy724,IRELAND 1,ROUND 25,2025-07-25,15:45,Cork City,Sligo Rovers,2.75,2.2,3.75,1.35,2.95,2.73,1.4,6.81,1.07,2.1,3.25,3.1,1.02,11.0,1.25,3.74,1.84,1.93,3.2,1.32,5.92,1.11,1.7,2.05,1.33,1.3,1.62,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
Uyz2Cf4F,IRELAND 1,ROUND 25,2025-07-25,15:45,Derry City,Bohemians,3.2,1.95,4.0,1.52,2.35,3.45,1.27,11.0,1.01,2.25,3.3,2.88,1.06,7.84,1.5,2.47,2.4,1.55,4.93,1.15,11.0,1.02,2.1,1.67,1.36,1.3,1.53,7.5,7.0,13.0,34.0,6.0,6.5,11.0,29.0,10.0,10.0,21.0,41.0,21.0,23.0,41.0,81.0,351.0
GIL3ZpXG,IRELAND 1,ROUND 25,2025-07-25,15:45,Galway,Waterford,2.4,2.25,4.5,1.35,2.95,2.57,1.44,6.81,1.07,1.8,3.5,3.9,1.01,13.0,1.25,3.74,1.79,1.99,2.98,1.36,5.92,1.11,1.75,2.0,1.22,1.25,1.83,12.0,12.0,21.0,41.0,8.0,7.0,13.0,34.0,9.0,8.5,15.0,34.0,15.0,15.0,23.0,41.0,201.0
j5HwTHJ0,ROMANIA 1,ROUND 3,2025-07-25,16:00,Csikszereda M. Ciuc,FC Rapid Bucuresti,6.5,2.25,2.1,1.4,2.73,2.95,1.33,7.7,1.04,5.25,3.9,1.53,1.02,11.0,1.32,3.2,1.99,1.79,3.48,1.28,6.88,1.08,2.1,1.67,2.25,1.22,1.14,10.0,6.0,6.5,11.0,13.0,8.0,8.5,15.0,29.0,19.0,21.0,29.0,67.0,41.0,51.0,67.0,351.0
MXmGWx0K,PARAGUAY 1,CLAUSURA,2025-07-25,16:00,Nacional Asuncion,General Caballero JLM,2.5,2.0,5.5,1.49,2.37,3.33,1.27,9.01,1.02,1.8,3.4,4.33,1.07,6.52,1.45,2.52,2.35,1.5,4.57,1.15,9.12,1.02,2.25,1.57,1.2,1.3,1.95,7.0,9.0,21.0,51.0,5.5,7.0,15.0,41.0,7.0,9.5,21.0,51.0,15.0,19.0,41.0,81.0,151.0
biln7xDa,ICELAND 2,ROUND 14,2025-07-25,16:15,Fylkir,Fjolnir,1.87,2.7,4.7,1.13,5.1,1.79,1.89,3.2,1.3,1.45,4.9,5.1,1.01,24.0,1.07,6.75,1.27,3.32,1.72,1.98,2.63,1.42,1.4,2.5,1.15,1.15,2.67,27.0,25.0,40.0,90.0,13.0,10.75,16.5,37.0,10.25,8.5,13.0,29.0,11.75,9.75,15.0,35.0,150.0
S2E7EKKP,ICELAND 2,ROUND 14,2025-07-25,16:15,Grindavik,Throttur,3.25,2.52,2.4,1.11,5.55,1.82,1.86,3.35,1.28,3.0,4.05,1.95,1.01,23.0,1.08,6.25,1.29,3.15,1.76,1.93,2.7,1.4,1.3,2.92,1.8,1.21,1.33,27.0,16.0,15.0,21.0,19.5,9.5,9.0,12.5,24.0,11.5,10.25,14.0,40.0,19.5,18.0,23.0,90.0
fJse5GsC,ICELAND 2,ROUND 14,2025-07-25,16:15,Kopavogur,Leiknir,2.02,2.42,4.65,1.14,4.9,1.87,1.81,3.35,1.28,1.6,4.05,4.65,1.01,18.0,1.09,6.0,1.38,2.72,1.84,1.84,2.85,1.36,1.4,2.55,1.17,1.21,2.27,20.0,19.5,32.0,75.0,12.0,8.5,14.5,35.0,11.0,8.0,11.25,28.0,14.5,10.25,14.5,30.0,150.0
Czjv9brm,ICELAND 2,ROUND 14,2025-07-25,16:15,IR Reykjavik,Njardvik,3.15,2.18,2.9,1.2,4.0,2.0,1.71,3.8,1.22,2.77,3.2,2.4,1.02,15.0,1.11,5.4,1.47,2.43,2.02,1.68,3.3,1.28,1.34,2.75,1.55,1.3,1.42,16.0,12.5,16.0,28.0,14.5,6.8,8.75,16.0,19.5,9.5,8.75,16.0,37.0,18.5,17.0,23.0,100.0
2P0lDIL8,PERU 1,CLAUSURA,2025-07-25,17:00,Sport Huancayo,Juan Pablo II,1.95,2.3,7.0,1.38,2.8,2.73,1.4,6.62,1.08,1.44,4.1,7.0,1.04,9.06,1.3,3.35,1.93,1.84,3.25,1.31,6.01,1.11,2.1,1.67,1.1,1.22,2.63,10.0,17.0,34.0,81.0,6.0,8.0,21.0,51.0,6.5,8.5,21.0,51.0,9.5,13.0,29.0,67.0,301.0
