Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
IVazQgbc,SOUTH KOREA 1,ROUND 25,2025-08-08,07:30,Jeonbuk,Anyang,2.05,2.38,5.5,1.31,3.15,2.47,1.48,6.34,1.08,1.53,4.0,5.5,1.02,13.0,1.23,4.03,1.77,2.06,2.8,1.42,5.48,1.14,1.83,1.83,1.14,1.22,2.38,13.0,15.0,29.0,51.0,7.5,8.0,17.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
jP7l2j6j,SOUTH KOREA 1,ROUND 25,2025-08-08,07:30,Seoul,Daegu,1.91,2.5,7.0,1.28,3.35,2.35,1.52,5.86,1.1,1.4,4.5,7.0,1.01,15.0,1.2,4.35,1.69,2.18,2.65,1.46,4.98,1.16,1.83,1.83,1.1,1.18,2.75,15.0,19.0,41.0,81.0,7.5,9.0,21.0,51.0,7.0,8.5,19.0,51.0,9.5,11.0,23.0,51.0,251.0
UPTRPXKt,CHINA 1,ROUND 20,2025-08-08,08:35,Dalian Yingbo,Chengdu Rongcheng,5.0,2.38,2.1,1.31,3.15,2.45,1.49,5.7,1.11,5.0,4.0,1.62,1.02,12.0,1.23,4.03,1.74,2.1,2.77,1.43,5.17,1.15,1.75,2.0,2.25,1.22,1.17,13.0,8.0,8.0,12.0,15.0,7.5,8.5,13.0,29.0,17.0,15.0,23.0,51.0,41.0,41.0,51.0,201.0
2wSZNBkg,CHINA 1,ROUND 20,2025-08-08,09:00,Henan Songshan Longmen,Shenzhen Xinpengcheng,2.1,2.5,5.0,1.27,3.41,2.27,1.56,5.33,1.12,1.6,4.33,5.0,1.01,14.0,1.19,4.54,1.62,2.31,2.5,1.51,4.37,1.2,1.7,2.05,1.17,1.2,2.3,17.0,17.0,29.0,51.0,8.5,8.5,15.0,34.0,8.5,8.5,15.0,34.0,12.0,12.0,21.0,41.0,151.0
4bj2NDYa,EGYPT 1,ROUND 1,2025-08-08,11:00,Wadi Degla,Pyramids,7.5,2.12,1.98,1.41,2.65,2.85,1.36,7.0,1.06,8.0,3.5,1.5,1.06,8.5,1.32,3.05,2.05,1.58,3.55,1.24,6.5,1.07,2.18,1.62,2.57,1.26,1.09,6.2,5.2,6.1,10.25,15.5,7.0,8.25,13.5,55.0,25.0,21.0,35.0,250.0,120.0,110.0,120.0,101.0
txXm9E6T,CZECH 2,ROUND 5,2025-08-08,12:00,Sparta Prague B,Kromeriz,2.5,2.3,4.0,1.29,3.15,2.43,1.47,5.81,1.09,1.9,3.4,3.4,1.02,13.0,1.17,4.23,1.66,2.05,2.58,1.42,4.84,1.13,1.62,2.2,1.29,1.29,1.8,13.0,13.0,21.0,41.0,9.0,7.0,13.0,26.0,10.0,8.5,13.0,29.0,17.0,15.0,23.0,41.0,151.0
h2JEkZkg,SLOVAKIA 2,ROUND 3,2025-08-08,12:00,Pohronie,Zilina B,2.42,2.32,3.6,1.26,3.35,2.05,1.52,4.56,1.15,1.95,3.7,3.25,1.01,17.0,1.14,5.5,1.53,2.28,2.2,1.54,4.2,1.22,1.47,2.32,1.28,1.24,1.82,15.5,13.0,19.0,40.0,10.25,7.3,10.75,23.0,11.25,8.0,11.0,24.0,17.5,13.0,17.5,35.0,200.0
bXcRGolT,FINLAND 1,-,2025-08-08,12:00,Inter Turku,AC Oulu,1.8,2.63,7.0,1.22,3.67,2.22,1.56,5.33,1.11,1.38,6.0,5.5,1.01,17.0,1.13,4.84,1.5,2.35,2.32,1.51,3.92,1.2,1.8,1.95,1.14,1.13,3.0,21.0,17.0,34.0,67.0,8.5,12.0,17.0,41.0,7.5,8.5,21.0,41.0,9.5,11.0,23.0,51.0,301.0
MXJwWwrS,UKRAINE 1,ROUND 2,2025-08-08,12:00,Rukh Lviv,Dyn. Kyiv,7.0,2.12,1.98,1.44,2.57,2.9,1.34,7.24,1.05,7.2,3.85,1.45,1.05,8.2,1.37,2.94,2.11,1.7,3.68,1.25,6.94,1.08,2.35,1.47,2.67,1.21,1.09,7.6,4.7,5.3,8.5,12.5,7.5,8.5,13.5,37.0,23.0,25.0,40.0,175.0,100.0,110.0,175.0,81.0
fRFVoikI,SLOVAKIA 2,ROUND 3,2025-08-08,12:30,Lehota p. V.,Slovan Bratislava B,2.9,2.1,3.35,1.34,2.89,2.3,1.4,5.54,1.1,2.4,3.2,2.77,1.03,12.0,1.25,3.8,1.74,1.93,2.3,1.53,3.88,1.2,1.6,2.07,1.37,1.3,1.55,10.5,8.75,13.5,30.0,8.75,6.0,9.5,21.0,12.5,8.5,11.5,26.0,24.0,17.0,22.0,45.0,300.0
