Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
61s0nsen,MEXICO 1,APERTURA,2025-07-27,00:05,Necaxa,Club America,4.0,2.3,2.6,1.31,3.15,2.45,1.49,6.12,1.09,3.5,3.7,2.0,1.02,12.0,1.23,4.05,1.73,2.12,2.8,1.42,5.03,1.16,1.67,2.1,1.8,1.29,1.29,13.0,9.0,11.0,19.0,12.0,7.0,8.5,15.0,19.0,12.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
pz5RvCeL,CZECH 2,ROUND 2,2025-07-27,05:15,Slavia Prague B,Artis Brno,3.6,2.2,3.0,1.38,2.72,2.72,1.38,7.7,1.04,2.8,3.25,2.2,1.01,9.56,1.27,3.32,1.87,1.79,3.32,1.27,6.75,1.06,1.73,2.0,1.57,1.3,1.36,10.0,8.0,11.0,21.0,9.5,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
xC8VKj4k,CZECH 2,ROUND 2,2025-07-27,05:15,Zizkov,Pribram,2.2,2.3,5.0,1.29,3.15,2.58,1.42,6.28,1.07,1.58,3.7,4.33,1.01,11.0,1.22,3.67,1.74,1.93,2.95,1.33,5.81,1.09,1.8,1.91,1.18,1.25,2.1,12.0,13.0,23.0,51.0,7.5,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,23.0,51.0,251.0
drptWFVh,JAPAN 1,ROUND 23,2025-07-27,07:00,Urawa Reds,Avispa Fukuoka,3.0,2.0,4.0,1.52,2.35,3.45,1.27,11.0,1.01,2.25,3.2,3.25,1.07,7.92,1.46,2.65,2.44,1.56,4.98,1.16,11.0,1.03,2.05,1.7,1.33,1.36,1.62,7.0,7.5,15.0,41.0,6.0,6.5,12.0,34.0,9.5,10.0,19.0,41.0,21.0,21.0,41.0,67.0,501.0
6iWH7CrT,SOUTH KOREA 1,ROUND 24,2025-07-27,07:00,Daegu,Pohang,4.33,2.25,2.5,1.35,2.95,2.57,1.44,6.81,1.07,3.9,3.6,1.87,1.03,11.0,1.26,3.77,1.86,1.94,3.25,1.33,5.97,1.12,1.73,2.0,1.91,1.29,1.25,11.0,7.5,9.5,17.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,201.0
bRS99YDG,SOUTH KOREA 1,ROUND 24,2025-07-27,07:00,Daejeon,Seoul,4.0,2.1,2.88,1.44,2.57,2.95,1.35,8.7,1.04,3.3,3.3,2.2,1.04,9.83,1.33,3.25,2.08,1.75,3.77,1.26,7.92,1.07,1.83,1.83,1.67,1.33,1.33,9.0,7.0,10.0,21.0,9.5,6.5,9.0,19.0,17.0,12.0,15.0,29.0,34.0,29.0,34.0,51.0,301.0
vPC8Bfq4,SOUTH KOREA 1,ROUND 24,2025-07-27,07:00,Gangwon,Ulsan HD,4.0,2.1,2.75,1.4,2.73,2.95,1.35,7.77,1.05,3.4,3.4,2.1,1.04,9.83,1.3,3.4,2.06,1.77,3.51,1.29,6.94,1.09,1.8,1.91,1.7,1.3,1.3,9.5,7.5,10.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,29.0,41.0,29.0,34.0,51.0,251.0
Wz9iCsl1,POLAND 2,ROUND 2,2025-07-27,07:00,KS Wieczysta Krakow,Pogon Siedlce,2.0,2.4,6.0,1.29,3.15,2.47,1.48,6.28,1.07,1.5,3.9,6.0,1.02,12.0,1.22,3.99,1.73,2.02,2.82,1.41,5.43,1.13,1.83,1.83,1.13,1.25,2.5,12.0,17.0,34.0,67.0,7.5,8.0,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,26.0,51.0,251.0
ATSD4UqQ,SOUTH KOREA 2,ROUND 22,2025-07-27,07:00,Seongnam,Jeonnam,3.5,2.1,3.1,1.4,2.73,2.95,1.35,7.77,1.05,2.88,3.3,2.45,1.05,9.39,1.3,3.4,2.06,1.77,3.51,1.29,6.94,1.09,1.8,1.91,1.53,1.33,1.4,9.5,8.0,12.0,23.0,9.0,6.5,10.0,21.0,13.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
fLpRtRiJ,SOUTH KOREA 2,ROUND 22,2025-07-27,07:00,Suwon Bluewings,Seoul E-Land,2.3,2.38,4.33,1.28,3.35,2.35,1.52,5.86,1.1,1.72,4.0,3.9,1.01,15.0,1.2,4.35,1.69,2.18,2.65,1.46,4.98,1.16,1.67,2.1,1.25,1.22,2.0,15.0,13.0,21.0,41.0,9.0,8.0,13.0,29.0,9.5,8.5,15.0,34.0,15.0,13.0,21.0,41.0,151.0
