Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
E51505rT,UKRAINE 2,ROUND 1,2025-08-01,06:00,UCSA,Podillya Khmelnytskyi,2.32,2.12,4.4,1.37,2.52,2.52,1.37,0.0,0.0,1.75,3.5,4.0,1.02,10.0,1.25,3.6,1.81,1.81,3.2,1.3,6.5,1.08,1.8,1.92,1.21,1.25,2.0,10.25,8.75,15.5,40.0,5.7,5.6,10.0,25.0,6.5,6.4,11.25,28.0,10.25,10.25,17.5,45.0,200.0
fNsLfzC7,UKRAINE 2,ROUND 1,2025-08-01,08:00,Viktoria,Prykarpattya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,3.5,5.33,0.0,0.0,1.34,2.8,2.08,1.61,0.0,0.0,0.0,0.0,2.07,1.6,1.12,1.21,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qsj4bICr,UKRAINE 2,ROUND 1,2025-08-01,10:00,Ahrobiznes Volochysk,Livyi Bereg,3.25,1.91,3.35,1.47,2.2,0.0,0.0,0.0,0.0,2.52,3.0,2.65,1.05,8.0,1.4,2.75,2.25,1.52,4.5,1.17,9.0,1.03,1.97,1.74,1.39,1.32,1.5,7.2,5.6,9.0,20.0,5.4,4.75,7.7,17.0,8.5,7.5,11.5,26.0,18.5,16.5,25.0,55.0,400.0
0pA60LGr,SWITZERLAND 2,ROUND 2,2025-08-01,11:00,Wil,Aarau,3.25,2.4,2.57,1.25,3.41,2.22,1.56,4.93,1.13,2.9,3.8,2.12,1.02,10.0,1.17,4.5,1.52,2.35,2.25,1.59,3.96,1.21,1.47,2.5,1.72,1.24,1.42,9.25,11.5,13.0,21.0,13.5,7.9,9.0,15.0,18.0,10.75,11.75,19.5,35.0,21.0,23.0,37.0,200.0
Muhf3l8O,UKRAINE 1,ROUND 1,2025-08-01,12:00,Rukh Lviv,SC Poltava,2.42,1.93,5.3,1.54,2.3,3.42,1.25,8.91,1.02,1.75,3.25,4.7,1.09,6.62,1.49,2.5,2.47,1.5,4.43,1.18,9.24,1.04,2.15,1.55,1.17,1.28,2.02,7.0,9.0,22.0,80.0,4.9,6.2,15.5,55.0,6.5,8.25,20.0,70.0,12.5,15.5,37.0,120.0,81.0
jmWy6UZA,FINLAND 1,-,2025-08-01,12:00,VPS,Mariehamn,2.05,2.4,5.5,1.27,3.32,2.43,1.47,5.81,1.09,1.53,4.1,5.0,1.02,13.0,1.17,4.23,1.63,2.08,2.58,1.42,4.84,1.13,1.75,2.0,1.14,1.2,2.25,15.0,15.0,29.0,51.0,8.0,8.0,17.0,41.0,8.0,8.5,17.0,41.0,12.0,12.0,23.0,51.0,201.0
O6XyMYNi,FINLAND 2,-,2025-08-01,12:30,Jazz Pori,Inter Turku 2,2.5,2.75,3.25,1.16,4.41,1.83,1.83,3.67,1.22,1.95,3.8,2.9,1.01,23.0,1.04,7.7,1.26,3.39,1.71,1.97,2.58,1.42,1.3,3.4,1.36,1.22,1.73,29.0,21.0,23.0,34.0,17.0,9.5,13.0,21.0,17.0,10.0,11.0,19.0,21.0,13.0,15.0,23.0,51.0
xzitWNXj,AUSTRIA 2,ROUND 1,2025-08-01,13:00,Stripfing,First Vienna,3.25,2.18,2.9,1.3,3.2,2.38,1.51,5.37,1.12,2.8,3.45,2.32,1.02,12.0,1.2,4.17,1.65,2.2,2.53,1.48,4.43,1.18,1.52,2.37,1.6,1.28,1.44,8.5,10.0,13.0,24.0,12.0,6.9,9.0,17.0,17.5,10.0,11.25,22.0,35.0,20.0,23.0,40.0,250.0
pMLpKCh4,FINLAND 2,-,2025-08-01,13:00,Atlantis,KPV Kokkola,3.25,2.4,2.75,1.22,3.67,2.17,1.59,4.84,1.13,2.7,3.7,2.1,1.01,15.0,1.13,4.84,1.5,2.35,2.22,1.56,3.92,1.2,1.5,2.5,1.62,1.25,1.4,19.0,12.0,13.0,21.0,13.0,8.0,9.5,15.0,17.0,11.0,12.0,21.0,29.0,21.0,23.0,34.0,101.0
UTwSgRPc,AUSTRIA 2,ROUND 1,2025-08-01,13:00,Amstetten,Sturm Graz II,2.3,2.4,3.9,1.25,3.53,2.2,1.6,4.59,1.16,1.8,3.95,3.7,1.01,13.0,1.17,4.65,1.53,2.4,2.3,1.6,3.83,1.24,1.52,2.37,1.28,1.23,2.0,9.25,16.0,24.0,55.0,10.25,8.0,12.5,28.0,10.75,8.5,12.5,27.0,16.0,12.5,18.5,40.0,200.0
QeXzh5fA,AUSTRIA 2,ROUND 1,2025-08-01,13:00,A. Salzburg,A. Klagenfurt,2.95,2.25,3.05,1.31,3.15,2.47,1.48,5.44,1.12,2.42,3.7,2.55,1.02,12.0,1.21,4.06,1.68,2.14,2.67,1.45,4.55,1.18,1.6,2.2,1.52,1.26,1.57,8.5,10.5,14.0,27.0,10.0,7.2,9.75,19.0,13.0,9.5,13.0,25.0,25.0,18.0,24.0,50.0,300.0
